AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
Cat       ,Monti,RAGDOLL   ,RAGDOL,Tabby     ,Y,M,3,PELICAN WATERS
Cat       ,Mindi,RAGDOLL   ,RAGDOL,GreyWhite ,Y,F,3,PELICAN WATERS
D         ,Pirate,BULLARABX ,BULLAR,White     ,Y,F,3,EUMUNDI
D         ,Tilly,STAFFRDBTX,STAFFR,Black     ,Y,F,3,MOOLOOLAH VALLEY
D         ,Coco,BOXERX    ,BOXER,BlackWhite,Y,F,4,BUDDINA
D         ,Reg,POODLEX   ,POODLE,Grey      ,Y,M,2,BLI BLI
D         ,Ebony,COLLBORDRX,COLLBO,Black     ,Y,F,8,MOOLOOLAH VALLEY
D         ,Pink,STAFFRDBT ,STAFFR,Blue      ,Y,F,5,AROONA
Cat       ,Sooty,DOMSH     ,DOMSH ,Black     ,Y,M,3,WURTULLA
D         ,Oskar,STAFFRDBTX,STAFFR,Tan       ,Y,M,6,KINGS BEACH
D         ,Shumba,BOXERX    ,BOXER,Brown     ,Y,M,3,BELLI PARK
D         ,Pippa,TERRIERSI ,TERRIE,BlackTan  ,Y,F,6,MOUNTAIN CREEK
D         ,Maggie,SPANIELSP ,SPANIE,BlackWhite,Y,F,2,BATTERY HILL
Cat       ,Holden,TABBY     ,TABBY ,Tabby     ,Y,M,4,MAROOCHYDORE
Cat       ,Lily,DOMSH     ,DOMSH ,Black     ,Y,F,2,BUDERIM
D         ,Sox,BICHONFRS ,BICHON,White     ,Y,F,9,CALOUNDRA
D         ,Frankie,BULLDOGFR ,BULLDO,Brindle   ,Y,F,3,BUDERIM
Cat       ,Rio,HIMALAYAN ,HIMALA,BlackWhite,Y,F,15,PEREGIAN SPRINGS
D         ,Salty,CHIHUAHUA ,CHIHUA,BlackWhite,Y,F,8,MOUNT COOLUM
D         ,Frida,CHIHUAHUA ,CHIHUA,Cream     ,Y,F,6,MOUNT COOLUM
D         ,Theodore,POMERANIA ,POMERA,Orange    ,Y,M,3,BURNSIDE
D         ,Millie,COLLBORDRX,COLLBO,BlackWhite,Y,F,8,MOUNTAIN CREEK
Cat       ,Stevie,DOMMH     ,DOMMH ,BlueWhite ,Y,F,2,EUDLO
Cat       ,Ricki,SEMI LONG ,SEMI L,Tortoise  ,Y,F,5,BUDERIM
D         ,Mossy,LABRADOR  ,LABRAD,Black     ,Y,M,5,BATTERY HILL
D         ,Jed,BEAGLE    ,BEAGLE,WhiteBlakT,N,M,2,MOOLOOLABA
D         ,Ayla,PUGX      ,PUG,Tan       ,Y,F,3,ALEXANDRA HEADLAND
D         ,Lilly,MALTESEX  ,MALTES,Tan       ,Y,F,5,GOLDEN BEACH
D         ,Maloo,LABRADOR  ,LABRAD,Chocolate ,Y,F,4,ROSEMOUNT
D         ,Murphy,SPOODLE   ,SPOODL,Caramel   ,Y,M,3,MAROOCHYDORE
D         ,Kobi,LABRADOR  ,LABRAD,Gold      ,Y,M,2,MOUNTAIN CREEK
Cat       ,Giselle,DOMSH     ,DOMSH ,Tabby     ,Y,F,2,GOLDEN BEACH
Cat       ,Grace,DOMSH     ,DOMSH ,Tabby     ,Y,F,2,GOLDEN BEACH
D         ,Mack,STAFFRDBT ,STAFFR,BlackBrind,Y,M,11,MOUNT MELLUM
Cat       ,Stevie,DOMSH     ,DOMSH ,Grey      ,Y,M,3,BUDERIM
Cat       ,Venus,DOMSH     ,DOMSH ,Tabby     ,Y,F,2,BLI BLI
D         ,Tayza,BULLARABX ,BULLAR,Brindle   ,Y,M,3,CURRIMUNDI
D         ,Harry,TERRIERWT ,TERRIE,White     ,Y,M,3,BUDERIM
D         ,Cookie,CAVOODLE  ,CAVOOD,CaramelWht,Y,M,3,PELICAN WATERS
D         ,Porsche,BULLMASTF ,BULLMA,Brindle   ,Y,F,5,COOLOOLABIN
D         ,Chev,BULLMASTF ,BULLMA,Brindle   ,N,M,3,COOLOOLABIN
D         ,Nixon,COLLBORDR ,COLLBO,Blue      ,Y,M,3,MERIDAN PLAINS
D         ,Boswell Natale,LABRADOODL,LABRAD,Brown     ,Y,M,2,BUDERIM
D         ,Rosie,POMERANIA ,POMERA,Black     ,Y,F,6,PEREGIAN SPRINGS
D         ,Scamp,MALTESEX  ,MALTES,WhiteTan  ,Y,M,5,PELICAN WATERS
D         ,Sir Charlie Theodore Roosevelt,FOXTERRIEX,FOXTER,Black     ,Y,M,13,PALMVIEW
D         ,Holly,KELPIEAUSX,KELPIE,Black     ,Y,F,2,KULANGOOR
D         ,Megs,CAVOODLE  ,CAVOOD,Ginger    ,Y,F,3,BUDERIM
D         ,Panda,COLLBORDR ,COLLBO,BlackWhite,N,F,5,MAROOCHYDORE
D         ,Bandit,SPANIELCV ,SPANIE,BlackTan  ,Y,M,8,MONTVILLE
D         ,Coco,BEAGLE    ,BEAGLE,BlackTanWh,Y,F,4,BUDERIM
D         ,Roly,LABRADOR  ,LABRAD,Black     ,Y,M,11,CALOUNDRA WEST
D         ,Lucy,DACHSHUNDM,DACHSH,Red       ,Y,F,3,BUDERIM
Cat       ,Tasha,DOMSH     ,DOMSH ,Tortoise  ,Y,F,5,GOLDEN BEACH
Cat       ,Juliette,SEMI LONG ,SEMI L,Tortoise  ,Y,F,4,SIPPY DOWNS
D         ,Lewis,BOXERX    ,BOXER,Brindle   ,Y,M,4,MOUNT COOLUM
Cat       ,Newton,RUSSIANBL ,RUSSIA,Grey      ,Y,M,3,NAMBOUR
D         ,Jed,STAFFRDBT ,STAFFR,Blue      ,Y,M,2,CALOUNDRA WEST
D         ,Teddy,CAVOODLE  ,CAVOOD,Apricot   ,Y,M,3,SIPPY DOWNS
D         ,Rova,STAFFRDAMX,STAFFR,Fawn      ,Y,M,4,KULUIN
Cat       ,Buster,DOMSH     ,DOMSH ,Tabby     ,Y,M,3,EUMUNDI
D         ,Echo,CANECORSO ,CANECO,Brindle   ,Y,M,3,ILKLEY
D         ,Diesel,COLLBORDR ,COLLBO,Black     ,Y,M,5,ILKLEY
D         ,Letty,STAFFRDAM ,STAFFR,Blue      ,Y,F,5,LITTLE MOUNTAIN
D         ,Naish,STAFFRDAM ,STAFFR,Blue      ,Y,M,5,LITTLE MOUNTAIN
D         ,Kira,BULLMASTFX,BULLMA,Tan       ,Y,F,12,MAROOCHYDORE
D         ,Grizzley,DACHSHDLH ,DACHSH,Black     ,Y,M,4,ILKLEY
D         ,Maya,COLLBORDR ,COLLBO,White     ,Y,F,5,BUDERIM
D         ,Todd,COLLBORDR ,COLLBO,Brown     ,Y,M,4,BUDERIM
D         ,Tubby,MALTESEX  ,MALTES,Brindle   ,Y,M,11,ILKLEY
D         ,Pluto,SHARPEI   ,SHARPE,Tan       ,Y,M,3,AROONA
D         ,Pippy,MALTESE   ,MALTES,White     ,Y,F,6,PACIFIC PARADISE
D         ,Bella,STAFFRDBT ,STAFFR,Black     ,Y,F,2,BUDERIM
D         ,Marley,STAFFRDBT ,STAFFR,BlackWhite,N,F,7,MAROOCHYDORE
D         ,Lani,SPANIELTB ,SPANIE,Apricot   ,Y,F,3,PEREGIAN SPRINGS
D         ,Ziggy,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,12,COOLUM BEACH
D         ,Khlover,BULLDOGBR ,BULLDO,White     ,Y,F,2,PEREGIAN SPRINGS
D         ,Samson,RETRIEVGD ,RETRIE,Cream     ,Y,M,9,TANAWHA
Cat       ,Abby,DOMSH     ,DOMSH ,Tabby     ,Y,F,6,TANAWHA
Cat       ,Gibbs,DOMSH     ,DOMSH ,Tabby     ,Y,M,6,TANAWHA
D         ,Tabitha,SCHNAUZER ,SCHNAU,SaltPepper,Y,F,10,LITTLE MOUNTAIN
D         ,Teddy,SHIHTZUX  ,SHIHTZ,SableWhite,Y,M,2,MERIDAN PLAINS
D         ,Millie,KELPIEAUSX,KELPIE,Chocolate ,Y,F,5,NORTH ARM
D         ,Jack,WHIPPET   ,WHIPPE,Black     ,Y,M,5,CALOUNDRA
D         ,Taco,BICHONFRS ,BICHON,White     ,Y,M,4,CALOUNDRA
D         ,Toby,CHIHUAHMNX,CHIHUA,BlackBrown,Y,M,5,MOUNT COOLUM
D         ,Baxter,MALTESEX  ,MALTES,Sable     ,N,M,4,MOUNT COOLUM
D         ,Rufus,DALMATIAN ,DALMAT,BlackWhite,Y,M,4,DOONAN
D         ,Lani,RIDGEBACK ,RIDGEB,Tan       ,Y,F,3,BATTERY HILL
Cat       ,Rosie,DEVON REX ,DEVON ,Cream     ,Y,F,4,MOUNTAIN CREEK
D         ,Cyda,MIXED     ,MIXED ,Wheaten   ,Y,F,7,FLAXTON
D         ,Mocha,LABRADOR  ,LABRAD,Chocolate ,Y,M,14,WARANA
D         ,Harvey,SPOODLE   ,SPOODL,Apricot   ,Y,M,2,PEREGIAN SPRINGS
D         ,Pearl,CATTLEDOG ,CATTLE,Blue      ,Y,F,2,MOOLOOLAH VALLEY
D         ,Isabella,LABRADORX ,LABRAD,Black     ,Y,F,4,MOOLOOLABA
D         ,Jessie,BULLTERR  ,BULLTE,BrindlWhit,N,F,5,PEREGIAN SPRINGS
D         ,Bluey,CATTLEDOGX,CATTLE,Blue      ,Y,M,12,MAROOCHYDORE
D         ,Finnigan,COLLBORDR ,COLLBO,RedWhite  ,Y,M,4,SHELLY BEACH
D         ,Oscar,BICHONFRS ,BICHON,White     ,Y,M,9,ALEXANDRA HEADLAND
Cat       ,Nebula,DOMSH     ,DOMSH ,Tortoise  ,Y,F,2,MINYAMA
D         ,Sandy,TERRIERAU ,TERRIE,RedWhite  ,Y,F,12,MALENY
D         ,Rory,TERRIERWT ,TERRIE,White     ,Y,M,2,BUDERIM
D         ,Tonka,STAFFRDBT ,STAFFR,Blue      ,Y,M,2,CHEVALLUM
D         ,Harlow,GREATDANE ,GREATD,Black     ,Y,F,3,SIPPY DOWNS
D         ,Stella,MASTIFFX  ,MASTIF,Brindle   ,Y,F,8,DICKY BEACH
D         ,Lucy,CATTLEDOG ,CATTLE,Blue      ,N,F,5,BELLS CREEK
D         ,Sammi,MALTESEX  ,MALTES,BlackTan  ,Y,F,6,BUDERIM
Cat       ,Zekey,TABBY     ,TABBY ,Tabby     ,Y,M,8,NAMBOUR
D         ,Frankie,SPANIELCK ,SPANIE,Gold      ,Y,F,3,BUDDINA
D         ,Mia,AUST. SHEP,AUST. ,BlackWhite,Y,F,3,PALMWOODS
D         ,Marley,ENGLISHBT ,ENGLIS,Brindle   ,Y,M,5,WARANA
D         ,Freddo,LABRADOR  ,LABRAD,Chocolate ,Y,M,8,BIRTINYA
D         ,Max,LABRADOR  ,LABRAD,Gold      ,Y,M,10,PELICAN WATERS
Cat       ,Kudos,DOMMH     ,DOMMH ,Grey      ,Y,M,6,LITTLE MOUNTAIN
D         ,Zeke,LABRADOR  ,LABRAD,Black     ,Y,M,2,ROSEMOUNT
Cat       ,Sylvester,DOMSH     ,DOMSH ,BlackWhite,Y,M,8,MINYAMA
D         ,Harley,CATTLEDOGX,CATTLE,Black     ,Y,F,3,BLI BLI
D         ,Ruby-Rose,CHIHUAHUA ,CHIHUA,Caramel   ,Y,F,5,BEERWAH
D         ,Kinta,STAFFRDBT ,STAFFR,Brindle   ,N,F,13,WURTULLA
D         ,Fatty,HEELERX   ,HEELER,BrownRed  ,Y,M,11,YAROOMBA
D         ,Indie,CATTLEDOG ,CATTLE,BlueBlack ,Y,F,6,SIPPY DOWNS
D         ,Maxie,MALTESEX  ,MALTES,GreyWhite ,Y,M,12,POINT ARKWRIGHT
Cat       ,Khaleesi,RAGDOLL   ,RAGDOL,White     ,Y,F,3,BUDERIM
Cat       ,Sugar,RAGDOLL   ,RAGDOL,Chocolate ,Y,F,2,SIPPY DOWNS
Cat       ,Spice,RAGDOLL   ,RAGDOL,Chocolate ,Y,F,2,SIPPY DOWNS
D         ,Ralph,JACKRUSSL ,JACKRU,BlackWhite,Y,M,4,BUDERIM
D         ,Moose,COLLBORDR ,COLLBO,Blue      ,Y,M,2,ALEXANDRA HEADLAND
D         ,Dottie,PUGX      ,PUG,Fawn      ,Y,F,5,MUDJIMBA
D         ,Oscar Moyls,STAFFRDBT ,STAFFR,Brindle   ,Y,M,12,MONS
D         ,Sadie Moyls,STAFFRDBTX,STAFFR,Brindle   ,Y,F,10,MONS
D         ,Bonnie,STAFFRDAMX,STAFFR,Blue      ,Y,F,5,WARANA
Cat       ,Blue,DOMSH     ,DOMSH ,Grey      ,Y,M,8,MALENY
Cat       ,Bertie,DOMSH     ,DOMSH ,WhiteGing ,Y,F,7,MALENY
Cat       ,Frankie,DOMSH     ,DOMSH ,Brown     ,Y,F,6,MALENY
D         ,Meika,STAFFRDAMX,STAFFR,White     ,Y,F,8,PEACHESTER
D         ,MAAKA,STAFFRDBT ,STAFFR,BrownBrin ,Y,M,8,MOUNT COOLUM
D         ,Leina,LABRADORX ,LABRAD,Black     ,Y,F,3,BUDERIM
Cat       ,Layla,BURMESE   ,BURMES,Chocolate ,Y,F,4,LITTLE MOUNTAIN
D         ,Takoda,STAFFRDBTX,STAFFR,Brindle   ,Y,F,3,PALMWOODS
D         ,Marnie,SPOODLE   ,SPOODL,Caramel   ,Y,F,3,HIGHWORTH
Cat       ,Xavier,DOMSH     ,DOMSH ,Black     ,Y,M,2,WOOMBYE
D         ,Chilli,STAFFRDBT ,STAFFR,Brindle   ,Y,F,2,POINT ARKWRIGHT
Cat       ,Isla,DOMSH     ,DOMSH ,Tortoise  ,Y,F,2,BLI BLI
D         ,Medo,TERRIERWT ,TERRIE,White     ,Y,F,2,WOOMBYE
D         ,Milo,LABRADOR  ,LABRAD,Chocolate ,Y,M,3,MAROOCHYDORE
D         ,Honey,MALTESEX  ,MALTES,Honey     ,Y,F,6,CURRIMUNDI
D         ,Ferret,TERRIERSFX,TERRIE,Tan       ,Y,F,13,CURRIMUNDI
Cat       ,Oddie,DOMSH     ,DOMSH ,BlackWhite,Y,M,14,CURRIMUNDI
Cat       ,Buba,DOMSH     ,DOMSH ,BlackWhite,Y,F,14,CURRIMUNDI
D         ,Kyan,KELPIEAUS ,KELPIE,BlackTan  ,Y,M,7,COOLUM BEACH
D         ,Rose,BULLARAB  ,BULLAR,Liver     ,N,F,8,EUMUNDI
D         ,Pep,BULLARAB  ,BULLAR,BlackGreyW,N,F,5,EUMUNDI
D         ,Jake,MALTESEX  ,MALTES,WhiteBrown,Y,M,11,PACIFIC PARADISE
D         ,Wilson,MALTESEX  ,MALTES,BlackGrey ,Y,M,9,PACIFIC PARADISE
D         ,Toby,LABRADOR  ,LABRAD,Black     ,N,M,15,MOUNTAIN CREEK
D         ,Jaegar,SPANIELCV ,SPANIE,Blenheim  ,Y,M,9,BUDERIM
D         ,Phoenix,ROTTWEILR ,ROTTWE,BlackTan  ,Y,M,10,GLASS HOUSE MOUNTAINS
D         ,Koda,ROTTWEILR ,ROTTWE,BlackTan  ,N,F,6,GLASS HOUSE MOUNTAINS
D         ,MIKA,STAFFRDBT ,STAFFR,BlackBrinW,Y,F,11,MOUNTAIN CREEK
D         ,Kira,STAFFRDBTX,STAFFR,Brindle   ,Y,F,3,GOLDEN BEACH
Cat       ,Ziggy (was Kenya),DOMSH     ,DOMSH ,Grey      ,Y,F,2,BUDERIM
Cat       ,Nos,SEMI LONG ,SEMI L,BlackBrown,Y,U,2,BATTERY HILL
D         ,Amelia,PUG       ,PUG   ,Black     ,Y,F,3,CALOUNDRA
D         ,Bob,LABRADOR  ,LABRAD,Chocolate ,Y,M,7,PELICAN WATERS
D         ,Cash,RETRIEVGD ,RETRIE,Gold      ,Y,M,3,COOLUM BEACH
D         ,Stella,LABRADOR  ,LABRAD,Brown     ,Y,F,3,LITTLE MOUNTAIN
D         ,Andina,LABRADOR  ,LABRAD,Black     ,Y,F,3,BUDERIM
D         ,Mac,COLLBORDRX,COLLBO,BlackWhite,Y,M,4,LANDSBOROUGH
D         ,Reg,CATTLEDOG ,CATTLE,RedBrown  ,N,M,11,LANDSBOROUGH
D         ,Bella,MALTESEX  ,MALTES,White     ,Y,F,3,COES CREEK
D         ,Rasah,GERMNSHEP ,GERMNS,Black     ,Y,M,12,GOLDEN BEACH
Cat       ,samantha,NORFORCAT ,NORFOR,Tortoise  ,Y,F,3,BUDERIM
D         ,BANJO,MALTESEX  ,MALTES,BlackGreyW,Y,M,5,DOONAN
D         ,Lector,BULLMASTF ,BULLMA,Chocolate ,Y,M,4,MOOLOOLAH VALLEY
D         ,Nora,LABRADOR  ,LABRAD,Black     ,Y,F,5,MAROOCHYDORE
D         ,Turbo,CHIHUAHUA ,CHIHUA,BlackBroWh,Y,M,4,GLASS HOUSE MOUNTAINS
D         ,Lily,LABRADOR  ,LABRAD,Black     ,Y,F,3,PALMWOODS
D         ,Honey,POMERANIAX,POMERA,Honey     ,Y,F,14,MAROOCHYDORE
D         ,Chuchi,SHIHTZUX  ,SHIHTZ,White     ,Y,F,11,MAROOCHYDORE
D         ,Bolli,GERMNSHEP ,GERMNS,BlackGold ,Y,F,2,PARREARRA
D         ,Hugo Boss,LABRADOODL,LABRAD,Chocolate ,Y,M,2,CALOUNDRA
D         ,Maggie,SPANIELTBX,SPANIE,Caramel   ,Y,F,3,LITTLE MOUNTAIN
D         ,Koda,STAFFRDBT ,STAFFR,Brown     ,Y,M,2,PALMWOODS
D         ,Princess,STAFFRDBT ,STAFFR,White     ,Y,F,2,PALMWOODS
Cat       ,Millie,RAGDOLL   ,RAGDOL,Grey      ,Y,M,10,BUDERIM
Cat       ,Kittles,TABBY     ,TABBY ,GreyWhite ,Y,F,10,BUDERIM
Cat       ,Ghost,SEMI LONG ,SEMI L,White     ,Y,M,2,MOOLOOLABA
D         ,Ryder,RETRIEVCC ,RETRIE,Brown     ,Y,M,4,BEERBURRUM
D         ,Molly,MALTESEX  ,MALTES,White     ,Y,F,13,PARREARRA
D         ,Jasper,SHIHTZU   ,SHIHTZ,BlackWhite,Y,F,5,TWIN WATERS
D         ,Pupcake,STAFFRDBT ,STAFFR,BrindlWhit,Y,F,9,MERIDAN PLAINS
D         ,Tess,KELPIEAUS ,KELPIE,Black     ,N,F,3,TANAWHA
Cat       ,Wyatt,DOMSH     ,DOMSH ,White     ,Y,M,2,MOOLOOLAH VALLEY
D         ,Merv,CAVOODLE  ,CAVOOD,GoldWhite ,Y,M,3,ALEXANDRA HEADLAND
D         ,Jasmine,SPANIELCV ,SPANIE,Blenheim  ,Y,F,4,BUDERIM
D         ,Mya,STAFFRDAMX,STAFFR,White     ,Y,F,4,DICKY BEACH
D         ,Jessie,CATTLEDOG ,CATTLE,BlackBlueW,N,F,7,KULUIN
D         ,Rocky,POODLETOY ,POODLE,Apricot   ,Y,M,8,MONTVILLE
D         ,Milo,ENGLISHBT ,ENGLIS,Tan       ,Y,M,7,MAROOCHY RIVER
D         ,Remy,SPOODLE   ,SPOODL,Apricot   ,Y,M,10,TWIN WATERS
Cat       ,Zambuca,BENGAL    ,BENGAL,Unknown   ,Y,F,5,TWIN WATERS
D         ,Sophie,ROTTWEILRX,ROTTWE,BlackBrown,Y,M,3,PACIFIC PARADISE
D         ,Haila,LABRADORX ,LABRAD,Black     ,Y,F,4,MOOLOOLABA
Cat       ,Caramel,DOMSH     ,DOMSH ,Tortoise  ,Y,F,4,NORTH ARM
Cat       ,Subi,SIAMESE   ,SIAMES,Black     ,Y,F,3,NORTH ARM
D         ,Layla,DALMATIAN ,DALMAT,BlackWhite,Y,F,3,WURTULLA
D         ,Scoota,DACHSHUNDM,DACHSH,SableWhite,Y,M,3,GOLDEN BEACH
D         ,Bomber,COLLBORDR ,COLLBO,Black     ,Y,F,5,CURRIMUNDI
D         ,Charlie,LABRADOR  ,LABRAD,Gold      ,Y,F,4,CURRIMUNDI
D         ,Oxy,POINTRGSH ,POINTR,Chocolate ,Y,M,4,WURTULLA
Cat       ,Aki,DOMSH     ,DOMSH ,Ginger    ,Y,F,4,WURTULLA
D         ,Taj,GERMNSHEP ,GERMNS,BlackTan  ,N,M,7,MARCOOLA
D         ,Max,MALTESEX  ,MALTES,Tan       ,Y,M,10,LITTLE MOUNTAIN
D         ,Happy,CHIHUAHUAX,CHIHUA,TanWhite  ,Y,F,10,LITTLE MOUNTAIN
D         ,Jack,STAGHOUND ,STAGHO,Brindle   ,Y,M,3,MAROOCHYDORE
D         ,Baxter,STAFFRDBT ,STAFFR,Blue      ,Y,M,4,BIRTINYA
D         ,Otis,GERMNSHEP ,GERMNS,GoldBlack ,N,M,3,WARANA
Cat       ,Leia,DOMSH     ,DOMSH ,BlackWhite,Y,F,9,ALEXANDRA HEADLAND
D         ,George,PUG       ,PUG   ,Apricot   ,Y,M,4,LITTLE MOUNTAIN
D         ,Chilli,FOXTERRIE ,FOXTER,WhiteBrown,Y,F,2,LITTLE MOUNTAIN
D         ,Buddy,CHIHUAHUAX,CHIHUA,BlackWhite,Y,M,4,EUMUNDI
D         ,Reggie,BEAGLE    ,BEAGLE,TriColour ,Y,F,9,PELICAN WATERS
D         ,Leo,CAVOODLE  ,CAVOOD,Brown     ,Y,M,3,TANAWHA
D         ,Bowie (Blizzard),MAREMMSHP ,MAREMM,White     ,Y,M,7,BUDERIM
D         ,Waggs,LHASAAPSOX,LHASAA,BrownTan  ,Y,M,11,BLI BLI
D         ,Hoover,MALTESEX  ,MALTES,BlackGreyW,N,M,5,BLI BLI
D         ,Louie,PUG       ,PUG   ,Tan       ,Y,M,3,MALENY
D         ,Ben,MALTESE   ,MALTES,TriColour ,Y,M,4,YAROOMBA
D         ,Bear,LABRADORX ,LABRAD,Black     ,Y,M,2,WARANA
D         ,Bruce,CATTLEDOG ,CATTLE,Blue      ,Y,M,3,BOKARINA
Cat       ,Winston,BURMESE   ,BURMES,Chocolate ,Y,M,8,COOLUM BEACH
D         ,Dash,FOXTERRMN ,FOXTER,BlackWhite,Y,F,7,LITTLE MOUNTAIN
Cat       ,Shaboo,SIAMESE   ,SIAMES,Tan       ,Y,M,10,LITTLE MOUNTAIN
D         ,Unknown,JACKRUSSLX,JACKRU,Tan       ,Y,F,3,GLASS HOUSE MOUNTAINS
D         ,Pepper,KELPIEAUSX,KELPIE,Black     ,Y,F,6,PARREARRA
D         ,Lady,FOXTERRMN ,FOXTER,TriColour ,Y,F,13,GOLDEN BEACH
D         ,Harmony Rose,LABRADOR  ,LABRAD,Brown     ,Y,F,3,WOOMBYE
D         ,Slinky,DACHSHUND ,DACHSH,Brown     ,Y,M,9,PACIFIC PARADISE
D         ,Buddy,MALTESEX  ,MALTES,White     ,Y,M,3,MOOLOOLABA
D         ,Scooter,CHIHUAHMN ,CHIHUA,Cream     ,Y,M,4,PARREARRA
D         ,Lollipop,PAPPILLON ,PAPPIL,GreyWhite ,Y,F,4,MOUNT COOLUM
D         ,Penny,SPOODLE   ,SPOODL,Black     ,Y,F,8,CURRIMUNDI
D         ,Koda,SHARPEIX  ,SHARPE,Gold      ,Y,F,3,MOUNTAIN CREEK
D         ,Rocky,LABRADOR  ,LABRAD,Gold      ,Y,M,4,PACIFIC PARADISE
D         ,Charlotte,HUSKYX    ,HUSKY,Fawn      ,Y,F,4,PACIFIC PARADISE
D         ,Rocky,TERRIERTN ,TERRIE,BlackWhite,Y,M,3,LITTLE MOUNTAIN
Cat       ,Jasper,TONKINESE ,TONKIN,TanBrown  ,Y,M,3,CALOUNDRA WEST
D         ,Jessie,TERRIERBD ,TERRIE,Brown     ,Y,F,3,BUDERIM
D         ,Giallina,CAVOODLE  ,CAVOOD,Gold      ,Y,F,10,MOUNT COOLUM
D         ,Bouncer,COLLBORDR ,COLLBO,BlackWhite,Y,M,3,MAROOCHYDORE
D         ,Solie,POINTRGSH ,POINTR,LiverWhite,Y,F,5,KUREELPA
D         ,Bruce,SPANIELCK ,SPANIE,RedMerle  ,N,M,8,CURRIMUNDI
D         ,Barney,TERRIERAUX,TERRIE,Unknown   ,Y,M,4,PARREARRA
D         ,Skylar,LHASAAPSOX,LHASAA,BeigeWhite,Y,F,2,BUDERIM
D         ,Ash,LHASAAPSOX,LHASAA,BeigeWhite,Y,M,2,BUDERIM
D         ,Malo,SPANIELBRT,SPANIE,Black     ,Y,M,3,PEREGIAN SPRINGS
D         ,Opie,BULLARAB  ,BULLAR,White     ,Y,M,2,BLI BLI
D         ,Harry,LABRADOODL,LABRAD,Black     ,Y,M,6,BUDERIM
Cat       ,Tansy,DOMSH     ,DOMSH ,BlackWhite,Y,F,2,BLI BLI
D         ,Pippa,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,3,CURRIMUNDI
Cat       ,Tia,BURMESE   ,BURMES,Chocolate ,Y,F,2,COOLUM BEACH
D         ,Hercules,CHIHUAHUAX,CHIHUA,Tan       ,Y,M,2,GLASS HOUSE MOUNTAINS
Cat       ,Meka,RUSSIANBL ,RUSSIA,Blue      ,Y,F,3,GLASS HOUSE MOUNTAINS
D         ,Neo,GROODLE   ,GROODL,WhiteApric,Y,M,3,COOLUM BEACH
D         ,Odi,WOLFHOUND ,WOLFHO,Black     ,Y,M,5,LANDSBOROUGH
D         ,Spyke,COLLBORDRX,COLLBO,BlackWhite,Y,M,3,BURNSIDE
D         ,Melk,POMERANIA ,POMERA,WhiteTan  ,Y,M,3,MOOLOOLABA
D         ,Ruby,KELPIEAUSX,KELPIE,BrownBrin ,Y,F,4,MAROOCHY RIVER
D         ,Zoe,MALTESE   ,MALTES,White     ,Y,F,3,MOUNTAIN CREEK
D         ,Porsha,STAFFRDBT ,STAFFR,Brindle   ,Y,F,10,BLI BLI
D         ,Max,LABRADOR  ,LABRAD,WhiteTan  ,Y,M,3,COES CREEK
D         ,Mishka,SHIHTZU   ,SHIHTZ,TriColour ,Y,F,2,MOOLOOLABA
Cat       ,Hairy,RUSSIANBL ,RUSSIA,Grey      ,Y,F,17,NAMBOUR
D         ,Patch,COLLBORDR ,COLLBO,BlackWhite,Y,M,3,WURTULLA
Cat       ,ECHO,TABBY     ,TABBY ,Tabby     ,Y,F,3,CALOUNDRA WEST
D         ,Eddie,JACKRUSSLX,JACKRU,Fawn      ,Y,M,7,MOFFAT BEACH
D         ,Tipsy,MALTESEX  ,MALTES,White     ,Y,F,14,BUDERIM
D         ,Holly,LABRADOODL,LABRAD,Cream     ,Y,F,9,AROONA
D         ,Buddy,LHASAAPSOX,LHASAA,Gold      ,Y,M,5,MAROOCHYDORE
D         ,Toto,COLLBORDR ,COLLBO,BlackWhite,Y,M,4,WARANA
D         ,Zsa Zsa,KELPIEAUS ,KELPIE,Chocolate ,Y,F,3,CURRIMUNDI
D         ,Bear,LABRADORX ,LABRAD,Black     ,Y,M,2,PALMWOODS
D         ,Carlos,RETRIEVGD ,RETRIE,Gold      ,Y,M,3,MOUNTAIN CREEK
D         ,Molly,SHIHTZUX  ,SHIHTZ,Black     ,Y,F,6,MOUNTAIN CREEK
D         ,Zed,COLLBORDRX,COLLBO,BlackWhite,Y,M,3,TWIN WATERS
Cat       ,Khloe,DOMSH     ,DOMSH ,Grey      ,Y,F,2,GOLDEN BEACH
D         ,Buddy,RETRIEVGD ,RETRIE,Blonde    ,Y,M,8,CALOUNDRA WEST
D         ,Phil,TERRIERWT ,TERRIE,White     ,Y,M,3,TWIN WATERS
Cat       ,Terra,DOMMH     ,DOMMH ,WhiteGing ,Y,F,3,LITTLE MOUNTAIN
D         ,Cody,STAFFRDBTX,STAFFR,WhiteBlack,Y,M,2,MAROOCHYDORE
D         ,Bella,STAFFRDBT ,STAFFR,Brindle   ,Y,F,3,LITTLE MOUNTAIN
D         ,Buddy,STAFFRDAMX,STAFFR,Tan       ,Y,M,3,MUDJIMBA
D         ,Evie,KELPIEAUSX,KELPIE,BlackWhite,Y,F,10,KENILWORTH
